,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
ENSSSCG00000000022,26.15605382,26.27896467,26.13699102,26.14664535,25.76976476,26.108306,26.18534357,26.44857078,26.10352505,26.22414994,26.19829764,26.42984089,26.28906182,26.61360424,26.6381333,26.23939333,26.17336915,26.70921008,26.34583753,26.14808018,26.10558211,26.09357974,26.75163222,26.43888933,26.69456464,26.51655387,26.63246445,26.59149782,26.22838565,26.57988101,26.28154304,25.81444831,26.25242897,26.61566452,26.326164,26.71467937
ENSSSCG00000000024,26.71563976,27.191631,26.22300493,26.15695036,25.55054658,25.50258493,25.40580854,26.96433577,26.61239894,27.09566401,26.6047513,25.50344398,26.29802269,25.93336123,25.80445607,26.16791394,26.15444828,26.59716377,27.01417012,26.08816728,26.69566964,26.7807923,26.71183121,27.12456105,26.06535931,26.14268862,25.89767816,26.37680295,26.20046165,26.84830196,26.41321567,26.75439318,26.22298519,26.73087037,26.76081626,26.91945294
ENSSSCG00000000025,25.01143025,26.37491326,24.95346142,24.39756347,24.6297168,25.00877032,24.36670872,25.97265103,25.03468617,25.1032505,24.10225096,24.2297959,25.65611929,23.90409664,25.04595731,25.75744918,24.56948578,24.35522078,25.98560097,26.82309229,25.74594285,24.8315231,25.27988033,24.37660505,25.99372143,26.23260525,25.60938084,23.76260974,23.61079214,24.82724035,25.14206862,25.64374912,25.91462679,25.48660194,25.5808591,25.33993458
ENSSSCG00000000028,23.48418325,23.76261878,22.98662828,22.27045156,22.46677822,23.16664998,24.51712556,23.23014726,22.93360005,21.64381889,23.03812062,23.59844049,23.32018434,23.4652124,23.34822688,23.70159594,22.6661618,24.28887828,23.8130505,23.07279205,23.7525155,22.84320491,22.49055933,22.82519511,24.08025818,23.9704423,23.95635406,24.07946684,22.7963478,23.0617056,23.29623955,22.34257958,22.99230616,21.6401472,23.77001519,24.02207615
ENSSSCG00000000029,27.32153291,26.82340329,26.94504918,25.12055613,25.41082182,26.24788983,26.30599731,26.53345967,24.38879467,26.47865454,25.50942634,24.91469984,25.58468415,25.28624226,24.56053049,26.42712664,25.45816876,26.813178,27.10872535,24.65775455,26.71598962,25.23773675,26.29342686,25.8064179,25.07034271,25.97566001,25.92997865,25.39732527,26.38545003,26.2498352,25.95097233,25.33396645,25.27651458,25.81622443,26.326164,25.49438085
ENSSSCG00000000031,26.33923492,25.45393326,25.84310097,26.42766551,26.33123355,26.28887824,25.89783307,25.58136966,25.57186078,26.05712133,26.04357505,25.94282344,25.81438137,26.67726288,26.41273964,26.38834218,26.43091055,26.42251917,25.68321306,26.02565808,26.10558211,26.23330451,25.52923979,26.17178526,26.60811005,26.52369594,26.40625032,26.02247687,26.08302504,25.73332248,26.01159869,26.14501902,25.60035227,25.94533203,25.83573938,26.08664815
ENSSSCG00000000033,30.03907301,30.18970833,30.48018052,30.54877874,30.98778115,30.69955227,30.21123344,30.20065879,30.12629057,30.18744563,30.11039536,29.89719942,30.42896376,30.32512675,30.3923544,30.29994234,30.46897731,30.02701029,30.32084514,30.56120607,30.522143,30.46194562,30.15713069,29.81074265,30.79262029,30.59937646,30.70444966,29.97172103,30.12293225,30.27310724,30.51593136,30.58801911,30.63499841,30.63993043,30.08857715,30.18152113
ENSSSCG00000000034,29.42047476,29.2979579,28.80874037,29.08928597,29.34995275,28.9945929,29.60752626,29.3214131,29.16737433,29.44073206,28.91184435,28.794066,29.33168434,28.83367036,28.86642423,29.37302837,28.94676075,29.48357721,29.56311219,29.83415332,29.19092934,28.72742467,29.42694122,28.95944438,28.92729407,29.19674977,29.45747008,28.99109092,29.09255201,29.27838218,29.14680654,29.21997328,29.26632729,29.41392042,29.0288407,28.8981607
ENSSSCG00000000035,26.75133712,27.361312,27.18778687,27.63539254,27.11063441,27.28685624,27.12335668,27.37310521,27.26711612,27.81836052,27.06786796,26.56626009,27.06854084,27.54131538,27.35480953,27.11900434,27.15206563,27.87807778,27.27248211,27.39265768,27.81193371,27.29627636,27.44475564,27.53896676,27.06286113,27.3356236,27.18545151,27.34123071,26.92988865,27.27449725,27.0263654,27.59231385,27.0906779,27.58536592,27.29038417,27.6812932
ENSSSCG00000000036,29.9560975,29.81807903,30.39576203,29.60795609,30.11970112,30.20007298,29.93472746,29.99152801,29.80476008,29.76714445,30.07354458,30.30295447,29.77199854,30.16163905,29.88662877,30.03894398,30.05879724,29.66779785,30.04186919,30.30408182,30.08261753,30.17758634,29.7055119,29.72168411,30.57890251,30.22468359,30.19628114,29.90664179,29.79595909,30.0095721,29.92795738,29.86202863,29.71890888,29.93441448,29.86715458,29.8137435
